discipline_title,slug_game,event_title,event_gender,medal_type,participant_type,athlete_full_name,country_name,country_code,country_3_letter_code
Athletics,tokyo-2020,Women's 400m,Women,SILVER,Athlete,Marileidy PAULINO,Dominican Republic,DO,DOM
Athletics,tokyo-2020,Women's 400m,Women,GOLD,Athlete,Shaunae MILLER-UIBO,Bahamas,BS,BAH
Athletics,tokyo-2020,Women's 100m,Women,BRONZE,Athlete,Shericka JACKSON,Jamaica,JM,JAM
Athletics,tokyo-2020,Women's 100m,Women,SILVER,Athlete,Shelly-Ann FRASER-PRYCE,Jamaica,JM,JAM
Athletics,tokyo-2020,Women's 100m,Women,GOLD,Athlete,Elaine THOMPSON-HERAH,Jamaica,JM,JAM
Athletics,tokyo-2020,Women's Marathon,Women,GOLD,Athlete,Peres JEPCHIRCHIR,Kenya,KE,KEN
Athletics,tokyo-2020,Women's Marathon,Women,BRONZE,Athlete,Molly SEIDEL,United States of America,US,USA
Athletics,tokyo-2020,Women's Marathon,Women,SILVER,Athlete,Brigid KOSGEI,Kenya,KE,KEN
Athletics,tokyo-2020,Women's Triple Jump,Women,BRONZE,Athlete,Ana PELETEIRO,Spain,ES,ESP
Athletics,tokyo-2020,Women's Triple Jump,Women,SILVER,Athlete,Patricia MAMONA,Portugal,PT,POR
Athletics,tokyo-2020,Women's Triple Jump,Women,GOLD,Athlete,Yulimar ROJAS,Venezuela,VE,VEN
Athletics,tokyo-2020,Men's 800m,Men,SILVER,Athlete,Ferguson Cheruiyot ROTICH,Kenya,KE,KEN
Athletics,tokyo-2020,Men's 800m,Men,BRONZE,Athlete,Patryk DOBEK,Poland,PL,POL
Athletics,tokyo-2020,Men's 800m,Men,GOLD,Athlete,Emmanuel Kipkurui KORIR,Kenya,KE,KEN
Athletics,tokyo-2020,Women's Shot Put,Women,BRONZE,Athlete,Valerie ADAMS,New Zealand,NZ,NZL
Athletics,tokyo-2020,Women's Shot Put,Women,GOLD,Athlete,Lijiao GONG,People's Republic of China,CN,CHN
Athletics,tokyo-2020,Women's Shot Put,Women,SILVER,Athlete,Raven SAUNDERS,United States of America,US,USA
Athletics,tokyo-2020,Women's 20km Race Walk,Women,SILVER,Athlete,Sandra ARENAS,Colombia,CO,COL
Athletics,tokyo-2020,Women's 20km Race Walk,Women,BRONZE,Athlete,Hong LIU,People's Republic of China,CN,CHN
Athletics,tokyo-2020,Women's 20km Race Walk,Women,GOLD,Athlete,Antonella PALMISANO,Italy,IT,ITA
Athletics,tokyo-2020,Women's Pole Vault,Women,GOLD,Athlete,Katie NAGEOTTE,United States of America,US,USA
Athletics,tokyo-2020,Women's Pole Vault,Women,SILVER,Athlete,Anzhelika SIDOROVA,ROC,ROC,ROC
Athletics,tokyo-2020,Women's Pole Vault,Women,BRONZE,Athlete,Holly BRADSHAW,Great Britain,GB,GBR
Athletics,tokyo-2020,Women's Hammer Throw,Women,SILVER,Athlete,Zheng WANG,People's Republic of China,CN,CHN
Athletics,tokyo-2020,Women's Hammer Throw,Women,GOLD,Athlete,Anita WLODARCZYK,Poland,PL,POL
Athletics,tokyo-2020,Women's Hammer Throw,Women,BRONZE,Athlete,Malwina KOPRON,Poland,PL,POL
Athletics,tokyo-2020,Women's 100m Hurdles,Women,GOLD,Athlete,Jasmine CAMACHO-QUINN,Puerto Rico,PR,PUR
Athletics,tokyo-2020,Women's 100m Hurdles,Women,BRONZE,Athlete,Megan TAPPER,Jamaica,JM,JAM
Athletics,tokyo-2020,Women's 100m Hurdles,Women,SILVER,Athlete,Kendra HARRISON,United States of America,US,USA
Athletics,tokyo-2020,Men's High Jump,Men,BRONZE,Athlete,Maksim NEDASEKAU,Belarus,BY,BLR
Athletics,tokyo-2020,Men's High Jump,Men,GOLD,Athlete,Gianmarco TAMBERI,Italy,IT,ITA
Athletics,tokyo-2020,Men's High Jump,Men,GOLD,Athlete,Mutaz Essa BARSHIM,Qatar,QA,QAT
Athletics,tokyo-2020,Women's Discus Throw,Women,GOLD,Athlete,Valarie ALLMAN,United States of America,US,USA
Athletics,tokyo-2020,Women's Discus Throw,Women,SILVER,Athlete,Kristin PUDENZ,Germany,DE,GER
Athletics,tokyo-2020,Women's Discus Throw,Women,BRONZE,Athlete,Yaime PEREZ,Cuba,CU,CUB
Athletics,tokyo-2020,Women's 4 x 400m Relay,Women,GOLD,GameTeam,,United States of America,US,USA
Athletics,tokyo-2020,Women's 4 x 400m Relay,Women,SILVER,GameTeam,,Poland,PL,POL
Athletics,tokyo-2020,Women's 4 x 400m Relay,Women,BRONZE,GameTeam,,Jamaica,JM,JAM
Athletics,tokyo-2020,"Women's 10,000m",Women,SILVER,Athlete,Kalkidan GEZAHEGNE,Bahrain,BH,BRN
Athletics,tokyo-2020,"Women's 10,000m",Women,GOLD,Athlete,Sifan HASSAN,Netherlands,NL,NED
Athletics,tokyo-2020,"Women's 10,000m",Women,BRONZE,Athlete,Letesenbet GIDEY,Ethiopia,ET,ETH
Athletics,tokyo-2020,Men's Hammer Throw,Men,GOLD,Athlete,Wojciech NOWICKI,Poland,PL,POL
Athletics,tokyo-2020,Men's Hammer Throw,Men,SILVER,Athlete,Eivind HENRIKSEN,Norway,NO,NOR
Athletics,tokyo-2020,Men's Hammer Throw,Men,BRONZE,Athlete,Pawel FAJDEK,Poland,PL,POL
Athletics,tokyo-2020,Men's 3000m Steeplechase,Men,BRONZE,Athlete,Benjamin KIGEN,Kenya,KE,KEN
Athletics,tokyo-2020,Men's 3000m Steeplechase,Men,SILVER,Athlete,Lamecha GIRMA,Ethiopia,ET,ETH
Athletics,tokyo-2020,Men's 3000m Steeplechase,Men,GOLD,Athlete,Soufiane ELBAKKALI,Morocco,MA,MAR
Athletics,tokyo-2020,Women's 800m,Women,GOLD,Athlete,Athing MU,United States of America,US,USA
Athletics,tokyo-2020,Women's 800m,Women,BRONZE,Athlete,Raevyn ROGERS,United States of America,US,USA
Athletics,tokyo-2020,Women's 800m,Women,SILVER,Athlete,Keely HODGKINSON,Great Britain,GB,GBR
Athletics,tokyo-2020,Men's Decathlon,Men,GOLD,Athlete,Damian WARNER,Canada,CA,CAN
Athletics,tokyo-2020,Men's Decathlon,Men,SILVER,Athlete,Kevin MAYER,France,FR,FRA
Athletics,tokyo-2020,Men's Decathlon,Men,BRONZE,Athlete,Ashley MOLONEY,Australia,AU,AUS
Athletics,tokyo-2020,Men's 100m,Men,BRONZE,Athlete,Andre DE GRASSE,Canada,CA,CAN
Athletics,tokyo-2020,Men's 100m,Men,GOLD,Athlete,Lamont Marcell JACOBS,Italy,IT,ITA
Athletics,tokyo-2020,Men's 100m,Men,SILVER,Athlete,Fred KERLEY,United States of America,US,USA
Athletics,tokyo-2020,Men's Pole Vault,Men,BRONZE,Athlete,Thiago Braz,Brazil,BR,BRA
Athletics,tokyo-2020,Men's Pole Vault,Men,SILVER,Athlete,Christopher NILSEN,United States of America,US,USA
Athletics,tokyo-2020,Men's Pole Vault,Men,GOLD,Athlete,Armand DUPLANTIS,Sweden,SE,SWE
Athletics,tokyo-2020,Women's 400m Hurdles,Women,BRONZE,Athlete,Femke BOL,Netherlands,NL,NED
Athletics,tokyo-2020,Women's 400m Hurdles,Women,GOLD,Athlete,Sydney MCLAUGHLIN,United States of America,US,USA
Athletics,tokyo-2020,Women's 400m Hurdles,Women,SILVER,Athlete,Dalilah MUHAMMAD,United States of America,US,USA
Athletics,tokyo-2020,"Men's 10,000m",Men,GOLD,Athlete,Selemon BAREGA,Ethiopia,ET,ETH
Athletics,tokyo-2020,"Men's 10,000m",Men,SILVER,Athlete,Joshua Kiprui CHEPTEGEI,Uganda,UG,UGA
Athletics,tokyo-2020,"Men's 10,000m",Men,BRONZE,Athlete,Jacob KIPLIMO,Uganda,UG,UGA
Athletics,tokyo-2020,Men's 400m Hurdles,Men,GOLD,Athlete,Karsten WARHOLM,Norway,NO,NOR
Athletics,tokyo-2020,Men's 400m Hurdles,Men,BRONZE,Athlete,Alison DOS SANTOS,Brazil,BR,BRA
Athletics,tokyo-2020,Men's 400m Hurdles,Men,SILVER,Athlete,Rai BENJAMIN,United States of America,US,USA
Athletics,tokyo-2020,Men's Discus Throw,Men,GOLD,Athlete,Daniel STAHL,Sweden,SE,SWE
Athletics,tokyo-2020,Men's Discus Throw,Men,BRONZE,Athlete,Lukas WEISSHAIDINGER,Austria,AT,AUT
Athletics,tokyo-2020,Men's Discus Throw,Men,SILVER,Athlete,Simon PETTERSSON,Sweden,SE,SWE
Athletics,tokyo-2020,Men's 4 x 100m Relay,Men,GOLD,GameTeam,,Italy,IT,ITA
Athletics,tokyo-2020,Men's 4 x 100m Relay,Men,SILVER,GameTeam,,Great Britain,GB,GBR
Athletics,tokyo-2020,Men's 4 x 100m Relay,Men,BRONZE,GameTeam,,Canada,CA,CAN
Athletics,tokyo-2020,Women's 200m,Women,SILVER,Athlete,Christine MBOMA,Namibia,NA,NAM
Athletics,tokyo-2020,Women's 200m,Women,BRONZE,Athlete,Gabrielle THOMAS,United States of America,US,USA
Athletics,tokyo-2020,Women's 200m,Women,GOLD,Athlete,Elaine THOMPSON-HERAH,Jamaica,JM,JAM
Athletics,tokyo-2020,Women's High Jump,Women,BRONZE,Athlete,Yaroslava MAHUCHIKH,Ukraine,UA,UKR
Athletics,tokyo-2020,Women's High Jump,Women,GOLD,Athlete,Mariya LASITSKENE,ROC,ROC,ROC
Athletics,tokyo-2020,Women's High Jump,Women,SILVER,Athlete,Nicola MCDERMOTT,Australia,AU,AUS
Athletics,tokyo-2020,Men's 4 x 400m Relay,Men,GOLD,GameTeam,,United States of America,US,USA
Athletics,tokyo-2020,Men's 4 x 400m Relay,Men,SILVER,GameTeam,,Netherlands,NL,NED
Athletics,tokyo-2020,Men's 4 x 400m Relay,Men,BRONZE,GameTeam,,Botswana,BW,BOT
Athletics,tokyo-2020,Men's 20km Race Walk,Men,SILVER,Athlete,Koki IKEDA,Japan,JP,JPN
Athletics,tokyo-2020,Men's 20km Race Walk,Men,BRONZE,Athlete,Toshikazu YAMANISHI,Japan,JP,JPN
Athletics,tokyo-2020,Men's 20km Race Walk,Men,GOLD,Athlete,Massimo STANO,Italy,IT,ITA
Athletics,tokyo-2020,Men's 400m,Men,BRONZE,Athlete,Kirani JAMES,Grenada,GD,GRN
Athletics,tokyo-2020,Men's 400m,Men,SILVER,Athlete,Anthony ZAMBRANO,Colombia,CO,COL
Athletics,tokyo-2020,Men's 400m,Men,GOLD,Athlete,Steven GARDINER,Bahamas,BS,BAH
Athletics,tokyo-2020,Women's Heptathlon,Women,BRONZE,Athlete,Emma OOSTERWEGEL,Netherlands,NL,NED
Athletics,tokyo-2020,Women's Heptathlon,Women,GOLD,Athlete,Nafissatou THIAM,Belgium,BE,BEL
Athletics,tokyo-2020,Women's Heptathlon,Women,SILVER,Athlete,Anouk VETTER,Netherlands,NL,NED
Athletics,tokyo-2020,Men's 1500m,Men,SILVER,Athlete,Timothy CHERUIYOT,Kenya,KE,KEN
Athletics,tokyo-2020,Men's 1500m,Men,GOLD,Athlete,Jakob INGEBRIGTSEN,Norway,NO,NOR
Athletics,tokyo-2020,Men's 1500m,Men,BRONZE,Athlete,Josh KERR,Great Britain,GB,GBR
Athletics,tokyo-2020,Men's 5000m,Men,SILVER,Athlete,Mohammed AHMED,Canada,CA,CAN
Athletics,tokyo-2020,Men's 5000m,Men,BRONZE,Athlete,Paul Kipkemoi CHELIMO,United States of America,US,USA
Athletics,tokyo-2020,Men's 5000m,Men,GOLD,Athlete,Joshua Kiprui CHEPTEGEI,Uganda,UG,UGA
Swimming,tokyo-2020,Men's 400m Individual Medley,Men,BRONZE,Athlete,Brendon SMITH,Australia,AU,AUS
Swimming,tokyo-2020,Men's 400m Individual Medley,Men,SILVER,Athlete,Jay LITHERLAND,United States of America,US,USA
Swimming,tokyo-2020,Men's 400m Individual Medley,Men,GOLD,Athlete,Chase KALISZ,United States of America,US,USA
Swimming,tokyo-2020,Mixed 4 x 100m Medley Relay,Mixed,GOLD,GameTeam,,Great Britain,GB,GBR
Swimming,tokyo-2020,Mixed 4 x 100m Medley Relay,Mixed,SILVER,GameTeam,,People's Republic of China,CN,CHN
Swimming,tokyo-2020,Mixed 4 x 100m Medley Relay,Mixed,BRONZE,GameTeam,,Australia,AU,AUS
Swimming,tokyo-2020,Women's 800m Freestyle,Women,GOLD,Athlete,Katie LEDECKY,United States of America,US,USA
Swimming,tokyo-2020,Women's 800m Freestyle,Women,SILVER,Athlete,Ariarne Titmus,Australia,AU,AUS
Swimming,tokyo-2020,Women's 800m Freestyle,Women,BRONZE,Athlete,Simona QUADARELLA,Italy,IT,ITA
Swimming,tokyo-2020,Women's 100m Breaststroke,Women,BRONZE,Athlete,Lilly KING,United States of America,US,USA
Swimming,tokyo-2020,Women's 100m Breaststroke,Women,GOLD,Athlete,Lydia JACOBY,United States of America,US,USA
Swimming,tokyo-2020,Women's 100m Breaststroke,Women,SILVER,Athlete,Tatjana SCHOENMAKER,South Africa,ZA,RSA
Swimming,tokyo-2020,Men's 200m Breaststroke,Men,SILVER,Athlete,Arno KAMMINGA,Netherlands,NL,NED
Swimming,tokyo-2020,Men's 200m Breaststroke,Men,GOLD,Athlete,Izaac STUBBLETY-COOK,Australia,AU,AUS
Swimming,tokyo-2020,Men's 200m Breaststroke,Men,BRONZE,Athlete,Matti MATTSSON,Finland,FI,FIN
Swimming,tokyo-2020,Women's 50m Freestyle,Women,BRONZE,Athlete,Pernille BLUME,Denmark,DK,DEN
Swimming,tokyo-2020,Women's 50m Freestyle,Women,GOLD,Athlete,Emma MCKEON,Australia,AU,AUS
Swimming,tokyo-2020,Women's 50m Freestyle,Women,SILVER,Athlete,Sarah SJOESTROEM,Sweden,SE,SWE
Swimming,tokyo-2020,Women's 200m Butterfly,Women,GOLD,Athlete,Yufei ZHANG,People's Republic of China,CN,CHN
Swimming,tokyo-2020,Women's 200m Butterfly,Women,BRONZE,Athlete,Hali FLICKINGER,United States of America,US,USA
Swimming,tokyo-2020,Women's 200m Butterfly,Women,SILVER,Athlete,Regan SMITH,United States of America,US,USA
Swimming,tokyo-2020,Women's 200m Backstroke,Women,BRONZE,Athlete,Emily SEEBOHM,Australia,AU,AUS
Swimming,tokyo-2020,Women's 200m Backstroke,Women,GOLD,Athlete,Kaylee MCKEOWN,Australia,AU,AUS
Swimming,tokyo-2020,Women's 200m Backstroke,Women,SILVER,Athlete,Kylie MASSE,Canada,CA,CAN
Swimming,tokyo-2020,Women's 1500m Freestyle,Women,SILVER,Athlete,Erica SULLIVAN,United States of America,US,USA
Swimming,tokyo-2020,Women's 1500m Freestyle,Women,GOLD,Athlete,Katie LEDECKY,United States of America,US,USA
Swimming,tokyo-2020,Women's 1500m Freestyle,Women,BRONZE,Athlete,Sarah KOHLER,Germany,DE,GER
Swimming,tokyo-2020,Men's 400m Freestyle,Men,GOLD,Athlete,Ahmed HAFNAOUI,Tunisia,TN,TUN
Swimming,tokyo-2020,Men's 400m Freestyle,Men,BRONZE,Athlete,Kieran SMITH,United States of America,US,USA
Swimming,tokyo-2020,Men's 400m Freestyle,Men,SILVER,Athlete,Jack MCLOUGHLIN,Australia,AU,AUS
Swimming,tokyo-2020,Men's 200m Butterfly,Men,GOLD,Athlete,Kristof Kristof Milak,Hungary,HU,HUN
Swimming,tokyo-2020,Men's 200m Butterfly,Men,BRONZE,Athlete,Federico BURDISSO,Italy,IT,ITA
Swimming,tokyo-2020,Men's 200m Butterfly,Men,SILVER,Athlete,Tomoru HONDA,Japan,JP,JPN
Swimming,tokyo-2020,Men's 4 x 100m Medley Relay,Men,GOLD,GameTeam,,United States of America,US,USA
Swimming,tokyo-2020,Men's 4 x 100m Medley Relay,Men,SILVER,GameTeam,,Great Britain,GB,GBR
Swimming,tokyo-2020,Men's 4 x 100m Medley Relay,Men,BRONZE,GameTeam,,Italy,IT,ITA
Swimming,tokyo-2020,Women's 400m Individual Medley,Women,SILVER,Athlete,Emma WEYANT,United States of America,US,USA
Swimming,tokyo-2020,Women's 400m Individual Medley,Women,BRONZE,Athlete,Hali FLICKINGER,United States of America,US,USA
Swimming,tokyo-2020,Women's 400m Individual Medley,Women,GOLD,Athlete,Yui OHASHI,Japan,JP,JPN
Swimming,tokyo-2020,Men's 100m Freestyle,Men,BRONZE,Athlete,Kliment KOLESNIKOV,ROC,ROC,ROC
Swimming,tokyo-2020,Men's 100m Freestyle,Men,GOLD,Athlete,Caeleb DRESSEL,United States of America,US,USA
Swimming,tokyo-2020,Men's 100m Freestyle,Men,SILVER,Athlete,Kyle CHALMERS,Australia,AU,AUS
Swimming,tokyo-2020,Women's 200m Breaststroke,Women,SILVER,Athlete,Lilly KING,United States of America,US,USA
Swimming,tokyo-2020,Women's 200m Breaststroke,Women,BRONZE,Athlete,Annie LAZOR,United States of America,US,USA
Swimming,tokyo-2020,Women's 200m Breaststroke,Women,GOLD,Athlete,Tatjana SCHOENMAKER,South Africa,ZA,RSA
Swimming,tokyo-2020,Women's 100m Backstroke,Women,SILVER,Athlete,Kylie MASSE,Canada,CA,CAN
Swimming,tokyo-2020,Women's 100m Backstroke,Women,GOLD,Athlete,Kaylee MCKEOWN,Australia,AU,AUS
Swimming,tokyo-2020,Women's 100m Backstroke,Women,BRONZE,Athlete,Regan SMITH,United States of America,US,USA
Swimming,tokyo-2020,Men's 50m Freestyle,Men,GOLD,Athlete,Caeleb DRESSEL,United States of America,US,USA
Swimming,tokyo-2020,Men's 50m Freestyle,Men,BRONZE,Athlete,Bruno FRATUS,Brazil,BR,BRA
Swimming,tokyo-2020,Men's 50m Freestyle,Men,SILVER,Athlete,Florent MANAUDOU,France,FR,FRA
Swimming,tokyo-2020,Men's 200m Freestyle,Men,SILVER,Athlete,Duncan SCOTT,Great Britain,GB,GBR
Swimming,tokyo-2020,Men's 200m Freestyle,Men,GOLD,Athlete,Tom DEAN,Great Britain,GB,GBR
Swimming,tokyo-2020,Men's 200m Freestyle,Men,BRONZE,Athlete,Fernando SCHEFFER,Brazil,BR,BRA
Swimming,tokyo-2020,Men's 100m Backstroke,Men,SILVER,Athlete,Kliment KOLESNIKOV,ROC,ROC,ROC
Swimming,tokyo-2020,Men's 100m Backstroke,Men,GOLD,Athlete,Evgeny RYLOV,ROC,ROC,ROC
Swimming,tokyo-2020,Men's 100m Backstroke,Men,BRONZE,Athlete,Ryan MURPHY,United States of America,US,USA
Swimming,tokyo-2020,Men's 100m Breaststroke,Men,BRONZE,Athlete,Nicolo MARTINENGHI,Italy,IT,ITA
Swimming,tokyo-2020,Men's 100m Breaststroke,Men,SILVER,Athlete,Arno KAMMINGA,Netherlands,NL,NED
Swimming,tokyo-2020,Men's 100m Breaststroke,Men,GOLD,Athlete,Adam PEATY,Great Britain,GB,GBR
Swimming,tokyo-2020,Men's 4 x 200m Freestyle Relay,Men,GOLD,GameTeam,,Great Britain,GB,GBR
Swimming,tokyo-2020,Men's 4 x 200m Freestyle Relay,Men,SILVER,GameTeam,,ROC,ROC,ROC
Swimming,tokyo-2020,Men's 4 x 200m Freestyle Relay,Men,BRONZE,GameTeam,,Australia,AU,AUS
Swimming,tokyo-2020,Women's 100m Freestyle,Women,SILVER,Athlete,Siobhan Bernadette HAUGHEY,"Hong Kong, China",HK,HKG
Swimming,tokyo-2020,Women's 100m Freestyle,Women,GOLD,Athlete,Emma MCKEON,Australia,AU,AUS
Swimming,tokyo-2020,Women's 100m Freestyle,Women,BRONZE,Athlete,Cate CAMPBELL,Australia,AU,AUS
Swimming,tokyo-2020,Men's 1500m Freestyle,Men,SILVER,Athlete,Mykhailo ROMANCHUK,Ukraine,UA,UKR
Swimming,tokyo-2020,Men's 1500m Freestyle,Men,BRONZE,Athlete,Florian WELLBROCK,Germany,DE,GER
Swimming,tokyo-2020,Men's 1500m Freestyle,Men,GOLD,Athlete,Robert FINKE,United States of America,US,USA
Swimming,tokyo-2020,Women's 200m Freestyle,Women,GOLD,Athlete,Ariarne Titmus,Australia,AU,AUS
Swimming,tokyo-2020,Women's 200m Freestyle,Women,BRONZE,Athlete,Penny OLEKSIAK,Canada,CA,CAN
Swimming,tokyo-2020,Women's 200m Freestyle,Women,SILVER,Athlete,Siobhan Bernadette HAUGHEY,"Hong Kong, China",HK,HKG
Swimming,tokyo-2020,Women's 4 x 100m Freestyle Relay,Women,GOLD,GameTeam,,Australia,AU,AUS
Swimming,tokyo-2020,Women's 4 x 100m Freestyle Relay,Women,SILVER,GameTeam,,Canada,CA,CAN
Swimming,tokyo-2020,Women's 4 x 100m Freestyle Relay,Women,BRONZE,GameTeam,,United States of America,US,USA
Swimming,tokyo-2020,Men's 800m Freestyle,Men,GOLD,Athlete,Robert FINKE,United States of America,US,USA
Swimming,tokyo-2020,Men's 800m Freestyle,Men,BRONZE,Athlete,Mykhailo ROMANCHUK,Ukraine,UA,UKR
Swimming,tokyo-2020,Men's 800m Freestyle,Men,SILVER,Athlete,Gregorio PALTRINIERI,Italy,IT,ITA
Swimming,tokyo-2020,Men's 100m Butterfly,Men,SILVER,Athlete,Kristof Kristof Milak,Hungary,HU,HUN
Swimming,tokyo-2020,Men's 100m Butterfly,Men,GOLD,Athlete,Caeleb DRESSEL,United States of America,US,USA
Swimming,tokyo-2020,Men's 100m Butterfly,Men,BRONZE,Athlete,Noe PONTI,Switzerland,CH,SUI
Swimming,tokyo-2020,Women's 100m Butterfly,Women,GOLD,Athlete,Margaret MACNEIL,Canada,CA,CAN
Swimming,tokyo-2020,Women's 100m Butterfly,Women,BRONZE,Athlete,Emma MCKEON,Australia,AU,AUS
Swimming,tokyo-2020,Women's 100m Butterfly,Women,SILVER,Athlete,Yufei ZHANG,People's Republic of China,CN,CHN
Swimming,tokyo-2020,Men's 200m Backstroke,Men,GOLD,Athlete,Evgeny RYLOV,ROC,ROC,ROC
Swimming,tokyo-2020,Men's 200m Backstroke,Men,SILVER,Athlete,Ryan MURPHY,United States of America,US,USA
Swimming,tokyo-2020,Men's 200m Backstroke,Men,BRONZE,Athlete,Luke GREENBANK,Great Britain,GB,GBR
Swimming,tokyo-2020,Women's 400m Freestyle,Women,SILVER,Athlete,Katie LEDECKY,United States of America,US,USA
Swimming,tokyo-2020,Women's 400m Freestyle,Women,BRONZE,Athlete,Bingjie LI,People's Republic of China,CN,CHN
Swimming,tokyo-2020,Women's 400m Freestyle,Women,GOLD,Athlete,Ariarne Titmus,Australia,AU,AUS
Swimming,tokyo-2020,Men's 200m Individual Medley,Men,GOLD,Athlete,Shun WANG,People's Republic of China,CN,CHN
Swimming,tokyo-2020,Men's 200m Individual Medley,Men,BRONZE,Athlete,Jeremy DESPLANCHES,Switzerland,CH,SUI
Swimming,tokyo-2020,Men's 200m Individual Medley,Men,SILVER,Athlete,Duncan SCOTT,Great Britain,GB,GBR
Swimming,tokyo-2020,Women's 200m Individual Medley,Women,GOLD,Athlete,Yui OHASHI,Japan,JP,JPN
Swimming,tokyo-2020,Women's 200m Individual Medley,Women,SILVER,Athlete,Alex WALSH,United States of America,US,USA
Swimming,tokyo-2020,Women's 200m Individual Medley,Women,BRONZE,Athlete,Kate DOUGLASS,United States of America,US,USA
Swimming,tokyo-2020,Men's 4 x 100m Freestyle Relay,Men,GOLD,GameTeam,,United States of America,US,USA
Swimming,tokyo-2020,Men's 4 x 100m Freestyle Relay,Men,SILVER,GameTeam,,Italy,IT,ITA
Swimming,tokyo-2020,Men's 4 x 100m Freestyle Relay,Men,BRONZE,GameTeam,,Australia,AU,AUS
Swimming,tokyo-2020,Women's 4 x 200m Freestyle Relay,Women,GOLD,GameTeam,,People's Republic of China,CN,CHN
Swimming,tokyo-2020,Women's 4 x 200m Freestyle Relay,Women,SILVER,GameTeam,,United States of America,US,USA
Swimming,tokyo-2020,Women's 4 x 200m Freestyle Relay,Women,BRONZE,GameTeam,,Australia,AU,AUS
Swimming,tokyo-2020,Women's 4 x 100m Medley Relay,Women,GOLD,GameTeam,,Australia,AU,AUS
Swimming,tokyo-2020,Women's 4 x 100m Medley Relay,Women,SILVER,GameTeam,,United States of America,US,USA
Swimming,tokyo-2020,Women's 4 x 100m Medley Relay,Women,BRONZE,GameTeam,,Canada,CA,CAN
Sailing,tokyo-2020,Finn Men,Men,BRONZE,Athlete,Joan CARDONA MENDEZ,Spain,ES,ESP
Sailing,tokyo-2020,Finn Men,Men,GOLD,Athlete,Giles SCOTT,Great Britain,GB,GBR
Sailing,tokyo-2020,Finn Men,Men,SILVER,Athlete,Zsombor BERECZ,Hungary,HU,HUN
Sailing,tokyo-2020,470 Men,Men,GOLD,GameTeam,Mathew BELCHER,Australia,AU,AUS
Sailing,tokyo-2020,470 Men,Men,GOLD,GameTeam,Will RYAN,Australia,AU,AUS
Sailing,tokyo-2020,470 Men,Men,SILVER,GameTeam,Fredrik BERGSTROM,Sweden,SE,SWE
Sailing,tokyo-2020,470 Men,Men,SILVER,GameTeam,Anton DAHLBERG,Sweden,SE,SWE
Sailing,tokyo-2020,470 Men,Men,BRONZE,GameTeam,Nicolas RODRIGUEZ GARCIA-PAZ,Spain,ES,ESP
Sailing,tokyo-2020,470 Men,Men,BRONZE,GameTeam,Jordi XAMMAR HERNANDEZ,Spain,ES,ESP
Sailing,tokyo-2020,Laser Radial Women,Women,GOLD,Athlete,Anne-Marie RINDOM,Denmark,DK,DEN
Sailing,tokyo-2020,Laser Radial Women,Women,SILVER,Athlete,Josefin OLSSON,Sweden,SE,SWE
Sailing,tokyo-2020,Laser Radial Women,Women,BRONZE,Athlete,Marit BOUWMEESTER,Netherlands,NL,NED
Sailing,tokyo-2020,Nacra 17 Mixed,Mixed,GOLD,GameTeam,Caterina BANTI,Italy,IT,ITA
Sailing,tokyo-2020,Nacra 17 Mixed,Mixed,GOLD,GameTeam,Ruggero TITA,Italy,IT,ITA
Sailing,tokyo-2020,Nacra 17 Mixed,Mixed,SILVER,GameTeam,Anna BURNET,Great Britain,GB,GBR
Sailing,tokyo-2020,Nacra 17 Mixed,Mixed,SILVER,GameTeam,John GIMSON,Great Britain,GB,GBR
Sailing,tokyo-2020,Nacra 17 Mixed,Mixed,BRONZE,GameTeam,Paul KOHLHOFF,Germany,DE,GER
Sailing,tokyo-2020,Nacra 17 Mixed,Mixed,BRONZE,GameTeam,Alica STUHLEMMER,Germany,DE,GER
Sailing,tokyo-2020,49er FX Women,Women,GOLD,GameTeam,Kahena KUNZE,Brazil,BR,BRA
Sailing,tokyo-2020,49er FX Women,Women,GOLD,GameTeam,Martine GRAEL,Brazil,BR,BRA
Sailing,tokyo-2020,49er FX Women,Women,SILVER,GameTeam,Susann BEUCKE,Germany,DE,GER
Sailing,tokyo-2020,49er FX Women,Women,SILVER,GameTeam,Tina LUTZ,Germany,DE,GER
Sailing,tokyo-2020,49er FX Women,Women,BRONZE,GameTeam,Annemiek BEKKERING,Netherlands,NL,NED
Sailing,tokyo-2020,49er FX Women,Women,BRONZE,GameTeam,Annette DUETZ,Netherlands,NL,NED
Sailing,tokyo-2020,Laser Men,Men,SILVER,Athlete,Tonci STIPANOVIC,Croatia,HR,CRO
Sailing,tokyo-2020,Laser Men,Men,BRONZE,Athlete,Hermann TOMASGAARD,Norway,NO,NOR
Sailing,tokyo-2020,Laser Men,Men,GOLD,Athlete,Matt WEARN,Australia,AU,AUS
Sailing,tokyo-2020,RS:X Men,Men,GOLD,Athlete,Kiran BADLOE,Netherlands,NL,NED
Sailing,tokyo-2020,RS:X Men,Men,BRONZE,Athlete,Kun BI,People's Republic of China,CN,CHN
Sailing,tokyo-2020,RS:X Men,Men,SILVER,Athlete,Thomas GOYARD,France,FR,FRA
Sailing,tokyo-2020,RS:X Women,Women,BRONZE,Athlete,Emma WILSON,Great Britain,GB,GBR
Sailing,tokyo-2020,RS:X Women,Women,SILVER,Athlete,Charline PICON,France,FR,FRA
